prot	Abl	Bbl	Cbl	Dbl	Ebl	Fbl	Gbl	Hbl	Ibl	Jbl	Kbl	Mbl	Obl	Pbl	Qbl	Rbl	Sbl	Tbl	Ubl	Vbl	Wbl	Xbl
prot_000000001099	0.000974138	0.000612863	0	0.000431298	0.000486062	0.000349997	0	0	0.000193183	0.000218788	0	0.00040753	0.000598821	0.000835331	0.000955786	0	0.000759139	0.000890336	0.000958884	0	0.000430342	0.000448167
prot_000000001100	0	0.000677749	0	0.000470474	0.000365383	8.1589E-05	0	0	0	0	0	0.000233427	0.000883409	0.000314755	0	0	0	0.000570475	0.000645619	0	0.001389383	0.000237288
prot_000000001101	0.000513023	0.000183015	0	0.000327419	0.000414104	0.000188455	0	0	0.000188216	0.00069134	0	0.000377346	0.000415152	0.000366601	0	0	6.2825E-05	0.000317891	0.00033666	0	0.000367655	0.000126104
prot_000000001102	0	0.000420493	0	0.00015284	0.000163487	0.0002843	0	0	0	0	0	6.21781E-06	0.00010856	2.33656E-05	0	0	0	0	0	0	0.000358447	0.000530093
prot_000000001103	0	0	0	0	0.004297911	0.000137635	0	0	0.000286394	0	0	0.000409968	0	0	0.002631484	0	0	0	0	0	0	0
prot_000000001104	0.000960639	0.000189745	0	0.000634012	0.000411504	0.000527786	0	0	0.000571517	0.000287675	0.000899374	0.000459851	0.00010832	0.000183057	0	0.0024096	0.000427782	0.000595253	0.000157599	0	0.000746591	0.000368718
prot_000000001105	0.002203835	0.000979664	0.000617706	0.000691687	0.000688268	0.00069238	0.000327924	0	0.000514172	0.000232929	0.001456437	0.000860246	0.000788573	0.001085712	0	0	0.001251562	0	0.001342429	0	0.000708105	0.000743645
prot_000000001106	0.000528029	0.000264562	0	0.000334106	0.000354242	0.000550803	0.00016696	0	0.000261786	0.001304531	0.001112297	0.000551348	0.000474033	7.54649E-05	0	0	0.000469098	0.000163595	0.000689116	0	0.000518368	0.000451151
prot_000000001107	0	0	0	0	0	0	0	0	0	0	0.001820274	0	0	0	0	0	0	0	0	0	0	0
prot_000000001108	0	0.000255907	0.000456316	0.000183424	0.000345999	0.000184921	0	0.002397851	0.000151933	0	0	0.000231642	0	0.000109494	0	0	0.000341167	0	0	0	0	0
prot_000000001109	0.00014617	0.000390594	0	0.000339956	0.000720622	0.000518532	0	0	5.79744E-05	0	0.000821089	0.000266837	2.19758E-05	0.00125342	0	0.002199858	0.000130182	0	0.000575524	0	0.000746178	0.000230564
prot_000000001110	0.000690986	0.000624494	0.000470352	0.00074249	0.000559242	0.000512024	0	0	0.000313212	0.001773637	0.000554501	0.000711196	0.000742039	0.000873552	0.00077482	0	0.000824644	0.001016584	0.000478707	0	0.000755868	0.00059687
prot_000000001111	0.000519794	0.000682572	0	0.000891632	0.00019088	0.000412043	0	0	6.87207E-05	0.000544806	0.000243322	0.000838587	0.000547034	0.000767641	0.002040004	0.000651907	0.000569029	0.000161043	0.000540079	0	0.00061217	0.000477594
prot_000000001112	0.001241101	0.001024432	0.000401473	0.001080549	0.0008559	0.000857637	0	0	0.000297756	0.000908342	0	0.00075458	0.000696711	0.00120418	0	0	0.000657357	0.000939763	0.000763023	0	0.001224184	0.000841723
prot_000000001113	0	0	0.000464949	0	0.001066594	0.000103218	0	0.004233462	0.003782719	0	0.000553613	0.004176003	0.001591435	0	0	0	0	0	6.40336E-05	0	0	0
prot_000000001114	0.000917163	0.000223182	0	0	0.000476144	3.58261E-05	0	0	0.000419113	0.000243418	0.000761009	0	0	0.000363227	0	0	6.3948E-05	0	0	0	0	0
prot_000000001115	0.001171216	0.000820733	0.000111614	0.001051965	0.00067012	0.00067038	0	0	0.00054431	0.001097954	0	0.000839973	0.000756553	0.000931549	0	0.001532764	0.000542417	0.000694182	0.000690723	0	0.00091983	0.000401616
prot_000000001116	0.000443447	0.00067988	0.001056486	0.00056613	0.000456502	0.000468649	0	0	0.000234509	0.001062367	0	0.000258598	0.000453353	0.00080277	0	0	0.000855711	0.000274779	0.000533504	0	0.000377289	3.88599E-05
prot_000000001117	0.000111004	0.000652572	0.00119007	0.000387252	0.000453429	0.000442991	0	0	0.00013208	0.001096969	0.000545604	0.000494442	0.000497241	0.000504172	0.00043565	0	0.00044488	0.000473913	0.000282634	0	0.000392303	0.000350187
prot_000000001118	0.000275603	0.000364366	0.000656608	0.000161189	0.000560427	0.000116878	0	0	0.000109311	0	0	0.000167497	0.000447708	0.000630218	0	0	0.000122729	0.000853877	0.000432251	0	5.41121E-05	0.000217363
prot_000000001119	0.00053231	0.000643125	0	0.000617052	0.000475214	0.000460468	0	0	0.000117398	0.000214449	0	0.000597173	0.000602375	0.000477612	0.000936828	0	0.000399678	0.000292864	0.00039161	0	0.00070301	0.000251016
prot_000000001121	0.001410813	0.00061656	0.000870851	0.000719409	0.000547426	0.000592007	0	0	0.000508692	0.000921787	0.002881831	0.000735767	0.000501344	0.000555767	0.002013432	0	0.000456909	0.000635782	0.000673319	0	0.000402909	0.000254231
prot_000000001122	0.000398389	0.000763298	0	0.000737974	0.000559234	0.000662673	0	0	0.000337352	0.001238361	0	0.000663936	0.000750489	0.000601824	0.000781767	0.005995751	0.000354813	0.001462639	0.00039215	0	0.000231922	0.000261835
prot_000000001123	0.000533079	0.000491643	0.000346372	0.00057575	0.000447901	0.000594506	0	0	0.000134547	0.000766259	0	0.000587871	0.000543239	0.000599519	0.00076078	0	0.000388449	0.000420406	0.000374627	0	0.000418661	0.000582232
prot_000000001124	0	0.000668135	4.60346E-05	0.000844806	0.000580864	8.54729E-05	0	0	0.000535618	0.000451335	0	0.000199884	0.000836614	0.000519167	0	0.001163211	0.00045208	0	0.000735435	0	0.001007933	0
prot_000000001125	0.000167342	0.000669077	0.000199341	0.000525415	0.000262198	0.000377118	0	0	6.63717E-05	0.000150338	0	0.000622175	0.000625826	0.000956646	0.000656757	0	0.000521633	0	0.000549071	0	6.57121E-05	0.000655499
prot_000000001126	0	0.000894272	0.000308853	0.000656216	0.000477369	3.7399E-05	0	0	0.000102834	0	0	0.000512755	0.000504796	0.001036799	0.00101756	0	0.000346373	0	0.001191002	0	0	0.000272647
prot_000000001127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_000000001128	0	0.000214058	0	0.000147409	0.00014232	0	0	0	0.000416166	0	0	7.63787E-05	0.000157752	0	0	0	0	0.000699112	0	0	0	0.00029661
prot_000000001129	0.001075324	0.00104034	0.000384284	0.000778234	0.000805701	0.000960749	0	0	0.000447184	0.000772846	0.000604047	0.00089277	0.001050521	0.001014309	0.000844052	0	0.000766165	0.001332633	0.00108036	0	0.001034537	0.001159055
prot_000000001130	0	0	0.000296776	0.000425881	0	0.000563006	0	0	0	0	0	5.68506E-05	0	0	0.000651847	0	0.000443772	0.00066896	0.000572215	0	3.26104E-05	0
prot_000000001131	0.000719203	0.000816785	0.001028075	0.000708434	0.000676905	0.000654953	0	0	0.000256727	0.000775348	0.000808003	0.000578781	0.000742622	0.001027871	0	0.004167241	0.00051243	0.000267389	0.000283176	0	0.000564836	0.000453778
prot_000000001132	0.001595107	0.000560632	0.000172896	0.001069979	0.000500834	0.000688443	0	0	0.000460533	0.001043148	0.000815312	0.00061824	0.000770396	0.000737219	0	0	0.000257886	0.000719488	0.000428607	0	0.000769425	0.000413621
prot_000000001133	0.00029234	0.000839778	0.001741207	0.000237569	0.001753321	0.00163923	0.003697448	0.007763621	0.00816164	0.000787904	0	0.001374211	0.000679711	0.000417807	0.00114733	0.002199858	0.000390546	0.001086878	0.000767366	0	0.000401788	0.00384042
prot_000000001134	0.000587853	0.000752571	0.000669918	0.000750487	0.000632816	0.000375641	0	0	0.000155438	0.001408321	0.000550363	0.001096393	0.000616599	0.000609948	0	0.002949063	0.000261777	0.000607099	0.000257177	0	0.000577098	0.000618173
prot_000000001135	0.000182184	0.000316441	0.000144201	0.000302572	0.000246418	0.000301613	0	0	7.20185E-05	0.000108752	0	0.000257816	0.000282093	0.000375424	0.001425267	0	0.000539061	0.000750095	0.000516348	0	0.000228407	0.000248864
prot_000000001136	0	0.00050962	0.000684021	0.000404576	0.000378199	0.000471843	0.000181565	0	0	0.000515871	0	0.000662145	0.000721721	0.000492397	0	0.002160497	0.000383558	0.001047862	0.001722058	0	0.000732827	0.000226438
prot_000000001137	0.000447116	0.000158771	0	0.001016657	0.000551013	0.000512733	0.000604814	0	0	0	0.000349207	0.000187323	0.000505416	0.000526243	0	0	0.000212947	0.000554104	0.00081276	0	0.000595262	0.001211899
prot_000000001138	0	0.000636747	0.000860156	0.000712132	0.000566605	0.000657833	0	0	0.00028532	0.000486531	0.00091264	0.00046397	0.000610652	0.000565526	0	0	0.000643099	0.000783005	0.000355386	0	0.00090877	0.000379661
prot_000000001139	0	0	0	0	0	0.000649481	0	0.001651673	0	0	0	0.001781337	0	0	0	0	0	0	7.4661E-05	0	0	0
prot_000000001140	0.000917784	0.000429186	0.000546641	0.000854001	0.000558563	0.000340049	0	0	0.000372044	0	0	0.000570799	0.000637158	0.000837159	0	0	0.00108786	0	0.00184668	0	0.000201398	0
prot_000000001141	0.001586989	0.00052055	0	0.000373437	0.00055252	0.000476524	0	0	0.000629437	0.001340187	0.001849795	0.000497937	0.000350733	0.000226809	0	0	0	0	0.000242131	0	0.000311591	0.000367145
prot_000000001142	0	0	0	0.000470151	9.12959E-05	0	0	0	0.000145933	0	0	0	0	0	0	0	0	0.000227991	0	0	0	0
prot_000000001143	0	0.001077581	0.003888456	0.002751892	0.000769178	0.000597852	0	0	0	0.000943277	0.00102515	0.000217012	0.002814885	0.000850277	0	0.001831053	0.000487607	0.000376943	0.003483006	0	0.001864916	0.000814976
prot_000000001144	0.000312589	0	0	0.000503772	0	0	0	0	0.00024796	0	0	7.98894E-05	0	0	0	0	0	0	0	0	0.000344921	0
prot_000000001145	0.00078123	0.000774498	0	9.1611E-05	0.000445817	0.000546806	0	0	8.85297E-05	0.000200528	0	0.000814946	0.000636261	0.000630993	0.002628042	0.001679644	0.000198794	0.001367882	0.000366189	0	0.000920324	0.000352082
prot_000000001146	0	0	0	0	2.76544E-05	9.02227E-05	0.00400629	0.002690407	0.002379533	0	0	0.000708847	0.001811447	0	0.001501407	0	0.002576657	0.00256725	0.000251046	0	0.001533786	0
prot_000000001147	0.000675543	0.000748447	0	0.000827368	0.000791238	0.000714296	0	0	0.000267936	0.000674332	0.00042164	0.000596399	0.000584781	0.001021684	0	0	0.000993395	0.001068813	0.000967892	0	0.001150107	0.00055489
prot_000000001148	0.001987169	0.000410177	0.000306925	0.000558354	0.000544745	0.000394449	8.14692E-05	0	0.000153288	0	0.000723671	0.000439294	0.000489538	0.000319629	0.000505603	0	0.000516315	0.000478963	0.000887673	0	0.000496777	0.000440285
prot_000000001149	0.001282308	0.000734627	0.000510731	0.000903357	0.000558548	0.000774154	4.5189E-05	0	0.000340101	0.00057777	0.000802806	0.000648869	0.000802358	0.000795969	0.000560892	0	0.000444219	0.000785053	0.00060632	0	0.000966952	0.00058236
prot_000000001150	0.00013539	0.00022839	0.000330829	0.00026587	0.000177873	0.000285962	0	0	8.26136E-05	0	0.001560068	0.000327431	0.000226933	0.000515991	0	0	0	0.000172089	9.06691E-05	0	0.000299906	7.30118E-05
prot_000000001151	0.000342452	0.000748698	0.001362623	0.000662265	0.000533113	0.000573374	0	0	0.000253501	0.000765604	0	0.000375658	0.000928674	0.000926945	0	0.00215194	0.000939817	0.000531602	0.000325595	0	0.000614821	0.000300722
prot_000000001152	0	0.000375093	0	0.000346298	0.000348118	0.000285991	0	0	0.000691121	0	0	0.000529926	0.000528724	0.000453619	0	0	0.000282681	0.000393346	0.000192664	0	0.000992728	0.000917862
prot_000000001153	0	0.000408016	0	0.000455518	0.000356502	0.000308129	0	0	0	0	0	0.000594247	0.000658147	0.000636389	0	0	0	0.000621433	0.001056287	0	0.000502115	0.000474577
prot_000000001154	0.001506795	0.001142563	0.003518756	0.000436175	0.003783182	0.003082153	0.009712644	0.010927307	0.011994786	0.002229601	0.001493682	0.002439173	0.001149966	0.001266754	0.0032467	0.003112565	0.002314526	0.002013808	0.000808683	0.010702335	0.001222828	0.005893293
prot_000000001155	0	6.87256E-06	0	0	3.38178E-05	7.51352E-05	0.003942129	5.16238E-05	0.001662323	0	0	0.000141842	0.001786693	0	0	0	0.001412615	0.001270076	8.54551E-05	0	0.001645036	0
prot_000000001156	0.000212376	0.00029869	0.000532604	0.000304313	0.000329427	0.000231745	0	0	0.000532001	0	0	0.000306078	0.000299129	0	0	0	0.000189147	0	0.000293405	0	0.000170304	0.000352627
prot_000000001157	0.000544086	0.000550406	0.000555537	0.000445765	0.000446404	0.000648706	0	0	0.000585735	0.000139657	0.000436618	0.00048326	0.000406663	0.000399907	0	0	0.000415349	0.000288976	0.00096912	0	0.000485297	0.000531281
prot_000000001158	0.000227427	0.000648142	0.000270915	0.00049098	0.000565748	0.000519305	0	0	0.000180405	0.000204317	0	0.000529692	0.000416974	0.000455047	0	0.003422771	0.000605628	0	0.00082084	0	0.000357225	0.000179368
prot_000000001159	0.001135071	0.000815095	0.000624055	0.000676578	0.000571807	0.000569857	0	0	0.000623348	0.000156882	0	0.000584439	0.000616969	0.0006424	0	0	0.000777629	0.000525881	0.001080627	0	0.000617153	0.000504991
prot_000000001160	0	0.000299606	0	0.000344983	0.000315632	0.000364004	0	0	0.000111873	0.000253401	0	0.000430381	0.00040286	0.000475679	0	0	0.000496141	0	0.000462743	0	0.000387663	0.000148305
prot_000000001161	0.00077346	0.00079204	0.000777892	0.000918562	0.000808224	0.00094301	0	0.00013141	0.000614421	0.0005956	0	0.000626478	0.000762995	0.000846747	0.00043365	0.000831469	0.000541247	0.000689462	0.001078214	0	0.000740434	0.001054744
prot_000000001162	0.001082274	0.00096052	0.00120865	0.000814034	0.001101161	0.000942951	8.55522E-05	0.00104419	0.00192977	0.001381884	0.000569955	0.000734566	0.000695955	0.000618706	0.000530942	0	0.000748224	0.00041914	0.000953246	0	0.000717169	0.001706431
prot_000000001163	0.000927442	0.000548767	0	0.000362522	0.000553199	0.000494853	0	0	0.000105099	0.000714174	0.000744253	0.000262023	0.00029879	0.000741512	0	0	0.000825999	0.000492585	0.000260834	0	0.000459919	0.000139325
prot_000000001164	0.00013237	0.000662427	0.001576821	0.000389354	0.001311901	0.000846997	0	0.003148005	0.003384223	0	0	0.000583574	0.000486183	0.00059592	0	0	0.000176838	0.000328089	0.000520321	0	0.000467814	0.001910486
prot_000000001165	0.000640899	0.000339381	0.000508968	0.001072337	0.000451401	0.000184893	0	0	0	0.000383851	0.001200052	0.000548915	0.000762492	0.000366384	0	0	0.000380532	0	0.000140192	0	0.000335559	0.000112326
prot_000000001166	0.000208694	0.000418252	0	0.000625414	0.000362064	0.000110377	0	0	0.000206932	0.000187488	0.000586153	0.000190488	0.000219631	0.000596521	0	0	0.000185867	0	0.000479326	0	0.000122925	0.000109729
prot_000000001167	0	0	0.000495767	0.000842558	0	0.000455903	0	0	0	0	0	1.73658E-05	0	0	0.000233339	0	0.000793218	0.000770341	0.000390159	0	2.33469E-05	0
prot_000000001168	0.001042859	0.000551046	0.000779833	0.000784744	0.000669364	0.000716597	0	0	0.000441405	0.001058635	0.001397414	0.000756188	0.00070638	3.74246E-05	0	0	0.000524741	0.001202346	0.001069703	0	0.000616967	0.000653995
prot_000000001169	0.00028133	0.00088483	0	0.000805179	0.000519942	0.000404811	0	0	0.00018597	0.000168496	0.001580329	0.000796184	0.000683084	0.00078377	0	0.002822675	0.000742488	0.001150538	0.000369233	0	0.0011364	0.000345147
prot_000000001170	0.000383632	0.000709509	0.00030466	0.000692326	0.000641023	0.000684209	0	0	0.000270502	0.000765889	0.000478888	0.000659412	0.000695452	0.000633566	0	0	0.000490487	0.000845207	0.000699304	0	0.000383643	0.000448018
prot_000000001171	0.00029838	4.56471E-05	0.000177718	0	0	0.000251065	0	0	0	0	0	0.000404667	0	8.52878E-05	0	0.001122655	0	0	0	0	0.000234337	0
prot_000000001172	0.001247447	0.000948613	0.000342919	0.001013405	0.000728928	0.000645007	0	0	0.000513796	0.000775863	0.000269513	0.000635001	0.000682307	0.001196414	0	0	0.000639681	0.001004863	0.000416861	0	0.000923178	0.000628144
prot_000000001173	0.000915245	0.000905749	0.000229528	0.000823248	0.000569943	0.000852427	0	0	0.000112341	0	0.000270592	0.000175434	0	0.00090875	0	0	0.000429019	0.000537276	0.000221277	0	0.000659593	0.000151966
prot_000000001174	0.00029234	0.000265604	0	0.000196694	0.000237235	0.000274545	0	0	0.000255087	0.000315162	0	0.000293521	0.00028129	0.000133698	0	0	0.000208291	0.000144917	0.000458117	0	0.00034439	0.000337545
prot_000000001175	0.000525914	0.000751366	0.000250592	0.000833683	0.000581891	0.000484444	0	0	0.000437204	0.00066052	0.000295424	0.000711331	0.000662273	0.000923598	0	0	0.000562068	0.000325879	0.000414143	0	0.001114571	0.000384915
prot_000000001176	0.000211754	0.000561602	0.002522452	0.000573892	0.000441766	0.000466717	0	0	0.000667692	0.000380474	0	0.000225494	0.000535161	0.000846165	0.001662115	0	0.000367755	0.000779397	0.000694792	0	0.000814887	0.000222675
prot_000000001177	0.000359602	0.000612877	0.000171346	0.000924998	0.000588626	0.0004483	0	0	0.000285253	0.000646123	0.001212005	0.000600006	0.000864914	0.000287804	0	0	0.000832698	0.000889515	0.000755137	0	0.000819012	0.000340334
prot_000000001178	0.000427646	0.000639484	0.000450837	0.000613873	0.0006705	0.000725628	0.000622008	1.69531E-05	0.000220414	0.000653126	0.001681566	0.000746589	0.000725043	0.00050117	0.000335671	0	0.000818871	0.000476978	0.000589048	0	0.000931584	0.000627785
prot_000000001179	0.000210111	0.000907686	0.000500576	0.000651554	0.00075365	0.000639686	0	0	0.000138891	0.000377521	0.001180265	0.000628616	0.001043379	0.000440419	0	0	0.00099802	0.000954752	0.000688482	0	0.000770061	0.000699667
prot_000000001180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000260324	0	0	0	0
prot_000000001181	0.000377065	0.000347799	0.000320834	0.00020966	0.000291273	0.000375185	0	6.40628E-05	0.000459341	9.67859E-05	0.000605174	0.000339459	0.000489027	0.000259285	0	0	0.000311835	0.000433914	0.000211915	0	0.000623995	0.000155773
prot_000000001182	0.000274034	0.000707832	0.000571261	0.000665454	0.000560394	0.0004829	0	0	4.07581E-05	0.001046303	0.000577255	0.000493274	0.000427443	0.000685377	0	0.001031053	0.001030545	0.00053488	0.000335605	0	0.000564943	0.000323288
prot_000000001183	0.000632992	0.0004094	0.002234171	0.000437807	0.000256412	0.000333435	0	0.001351341	0	0	0	0.000106995	0	0.000402071	0	0	0.000578372	0.000822228	0	0	0.000265135	0
prot_000000001184	0	0.001013306	0.001285414	0.000725095	0.000264368	5.79366E-05	0	0	0.010646498	0.000319911	0.000489974	0.000736515	0.000764248	0.000534626	0	0.001353337	0.000800871	0	0.000177029	0	0.000664554	0.000325762
prot_000000001185	0	0.000380985	0	0.000602803	0.001498816	0.000403871	0	0.000630927	0.000301006	0	0	9.75181E-05	0.001044616	4.21217E-05	0.005552141	0	0.000977774	0.000776157	0.000401321	0	0.000254614	0.000720582
prot_000000001186	0.000732395	0.000451311	0.000670251	0.000717554	0.000437883	0.000322298	0	0	0.000260358	0.000673982	0.000526776	0.00053854	0.000404916	0.000672799	0	0	0.000167039	0.000464864	0.000352002	0	0.000645163	0.000246533
prot_000000001187	0	0.000864987	0.001178296	0	0.000609031	0.000629217	0	0	0	0	0	0.000361144	0.000588902	0.000769039	0.00190221	0	7.92862E-05	0	0.000506304	0	0	0.00030685
prot_000000001188	0.000285032	0.000253886	0.000226357	0.000188475	0.001163697	0.000831422	6.00835E-05	0.002523554	0.002577355	0.000170713	0.000533708	0.000455291	9.25619E-05	0.000423656	0	0	0	5.88726E-05	0.000280568	0	3.73089E-05	0.001723462
prot_000000001189	0.000416356	0.000572185	0.000141706	0.000682152	0.000500177	0.000423259	0	0	0.000141545	0.000213742	0.00100235	0.00046147	0.00049183	0.000952076	0.000466871	0	0.000264868	0.00036856	0.000351288	0	0.000420416	0.000375283
prot_000000001190	0.00171642	0.000640463	0	0.000679121	0.000483769	0.000705416	0	0	0.000446023	0.000638073	0.000664947	0.0006183	0.000696477	0.000507532	0.000929149	0	0.000680526	0.000440097	0.00050492	0	0.000949187	0.000466797
prot_000000001191	0.000755577	0.000493388	0.000540035	0.000401937	0.000327778	0.000389935	0	0	0.000279701	0.000271521	0.000141478	0.00032805	0.000400617	0.000486943	0	0	0.000583208	0.000274046	0.000557974	0	0.000445052	0.000291334
prot_000000001192	0.001261537	0.000384864	0.001144966	0.000574889	0.000442615	0.000452788	0	0	0	0	0	0.00037341	0.000845542	0.000858554	0	0	0.000802537	0.000297791	0.001090798	0	0.000631967	0.000536959
prot_000000001193	0.000774764	0.000929262	0.001476663	0.000593571	0.000720209	0.000661965	0	0	0.000306982	0.000835246	0.001240355	0.00054205	0.000645305	0.001101076	0.000608134	0.001166019	0.001146815	0.000192031	0.000610105	0	0.000790708	0.000570307
prot_000000001194	0.001056974	0.000618477	0.000397607	0.00076267	0.000565206	0.00067977	0	0	0.000308899	0.00059973	0.001249978	0.000841547	0.000571572	0.000667847	0.000873314	0.001674468	0.000346818	0.001172009	0.000657109	0	0.000676757	0.000608979
prot_000000001195	0.000906377	0.00060631	0.000439075	0.000384402	0.000439311	0.00071936	0	0	0.0007753	0.001085703	0	0.000714241	0.00051146	0.000599327	0	0	0.002319463	0.00037442	0.000198263	0	0.000635906	0.000519453
